timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1708685183347,111,GET Users,200,OK,Workload Config 1-111,text,true,,1178,122,1,1,https://reqres.in/api/users/2,111,0,77
1708685183459,122,POST Users,200,OK,Workload Config 1-111,text,true,,2223,398,1,1,https://reqres.in/api/user,84,0,35
1708685183459,84,POST Users-0,301,Moved Permanently,Workload Config 1-111,,true,,610,255,1,1,http://reqres.in/api/user,84,0,35
1708685183543,38,POST Users-1,200,OK,Workload Config 1-111,text,true,,1613,143,1,1,https://reqres.in/api/user,38,0,0
1708685183833,162,GET Users,200,OK,Workload Config 1-112,text,true,,1186,122,1,1,https://reqres.in/api/users/2,162,0,117
1708685183996,129,POST Users,200,OK,Workload Config 1-112,text,true,,2223,398,1,1,https://reqres.in/api/user,89,0,39
1708685183996,89,POST Users-0,301,Moved Permanently,Workload Config 1-112,,true,,606,255,1,1,http://reqres.in/api/user,89,0,39
1708685184085,40,POST Users-1,200,OK,Workload Config 1-112,text,true,,1617,143,1,1,https://reqres.in/api/user,40,0,0
1708685184334,127,GET Users,200,OK,Workload Config 1-113,text,true,,1180,122,1,1,https://reqres.in/api/users/2,127,0,81
1708685184462,113,POST Users,200,OK,Workload Config 1-113,text,true,,2223,398,1,1,https://reqres.in/api/user,75,0,33
1708685184462,75,POST Users-0,301,Moved Permanently,Workload Config 1-113,,true,,604,255,1,1,http://reqres.in/api/user,75,0,33
1708685184537,38,POST Users-1,200,OK,Workload Config 1-113,text,true,,1619,143,1,1,https://reqres.in/api/user,38,0,0
1708685184833,112,GET Users,200,OK,Workload Config 1-114,text,true,,1186,122,1,1,https://reqres.in/api/users/2,111,0,68
1708685184946,124,POST Users,200,OK,Workload Config 1-114,text,true,,2217,398,1,1,https://reqres.in/api/user,86,0,33
1708685184946,86,POST Users-0,301,Moved Permanently,Workload Config 1-114,,true,,608,255,1,1,http://reqres.in/api/user,86,0,33
1708685185032,38,POST Users-1,200,OK,Workload Config 1-114,text,true,,1609,143,1,1,https://reqres.in/api/user,38,0,0
1708685185336,146,GET Users,200,OK,Workload Config 1-115,text,true,,1178,122,1,1,https://reqres.in/api/users/2,146,0,72
1708685185483,124,POST Users,200,OK,Workload Config 1-115,text,true,,2215,398,1,1,https://reqres.in/api/user,74,0,33
1708685185483,74,POST Users-0,301,Moved Permanently,Workload Config 1-115,,true,,602,255,1,1,http://reqres.in/api/user,74,0,33
1708685185558,49,POST Users-1,200,OK,Workload Config 1-115,text,true,,1613,143,1,1,https://reqres.in/api/user,49,0,0
1708685185835,111,GET Users,200,OK,Workload Config 1-116,text,true,,1178,122,1,1,https://reqres.in/api/users/2,111,0,73
1708685185947,106,POST Users,200,OK,Workload Config 1-116,text,true,,2221,398,1,1,https://reqres.in/api/user,69,0,35
1708685185947,69,POST Users-0,301,Moved Permanently,Workload Config 1-116,,true,,608,255,1,1,http://reqres.in/api/user,69,0,35
1708685186017,36,POST Users-1,200,OK,Workload Config 1-116,text,true,,1613,143,1,1,https://reqres.in/api/user,36,0,0
1708685186332,128,GET Users,200,OK,Workload Config 1-117,text,true,,1180,122,1,1,https://reqres.in/api/users/2,128,0,87
1708685186461,113,POST Users,200,OK,Workload Config 1-117,text,true,,2223,398,1,1,https://reqres.in/api/user,71,0,32
1708685186461,71,POST Users-0,301,Moved Permanently,Workload Config 1-117,,true,,604,255,1,1,http://reqres.in/api/user,71,0,32
1708685186532,42,POST Users-1,200,OK,Workload Config 1-117,text,true,,1619,143,1,1,https://reqres.in/api/user,42,0,0
1708685186831,172,GET Users,200,OK,Workload Config 1-118,text,true,,1178,122,1,1,https://reqres.in/api/users/2,172,0,121
1708685187003,106,POST Users,200,OK,Workload Config 1-118,text,true,,2217,398,1,1,https://reqres.in/api/user,73,0,33
1708685187003,73,POST Users-0,301,Moved Permanently,Workload Config 1-118,,true,,604,255,1,1,http://reqres.in/api/user,73,0,33
1708685187077,32,POST Users-1,200,OK,Workload Config 1-118,text,true,,1613,143,1,1,https://reqres.in/api/user,32,0,0
1708685187331,113,GET Users,200,OK,Workload Config 1-119,text,true,,1180,122,1,1,https://reqres.in/api/users/2,113,0,73
1708685187444,111,POST Users,200,OK,Workload Config 1-119,text,true,,2223,398,1,1,https://reqres.in/api/user,77,0,37
1708685187444,77,POST Users-0,301,Moved Permanently,Workload Config 1-119,,true,,604,255,1,1,http://reqres.in/api/user,77,0,37
1708685187521,34,POST Users-1,200,OK,Workload Config 1-119,text,true,,1619,143,1,1,https://reqres.in/api/user,34,0,0
1708685187831,133,GET Users,200,OK,Workload Config 1-120,text,true,,1190,122,1,1,https://reqres.in/api/users/2,133,0,86
1708685187964,123,POST Users,200,OK,Workload Config 1-120,text,true,,2211,398,1,1,https://reqres.in/api/user,71,0,32
1708685187964,71,POST Users-0,301,Moved Permanently,Workload Config 1-120,,true,,602,255,1,1,http://reqres.in/api/user,71,0,32
1708685188036,51,POST Users-1,200,OK,Workload Config 1-120,text,true,,1609,143,1,1,https://reqres.in/api/user,51,0,0
